"","State","Year","Month","quantity.sum","total_cost.sum","policeweapon_quantity.sum","policeweapon_totalcost.sum","policeweapon_nocart_quantity.sum","policeweapon_nocart_totalcost.sum","other_quantity.sum","other_totalcost.sum","policerecord_quantity.sum","policerecord_totalcost.sum","policegood_quantity.sum","policegood_totalcost.sum","policeammo_quantity.sum","policeammo_totalcost.sum","policecar_quantity.sum","policecar_totalcost.sum","policecarW_quantity.sum","policecarW_totalcost.sum","policecarF_quantity.sum","policecarF_totalcost.sum","clothing_quantity.sum","clothing_totalcost.sum","disaster_quantity.sum","disaster_totalcost.sum","construction_quantity.sum","construction_totalcost.sum","farming_quantity.sum","farming_totalcost.sum","medical_quantity.sum","medical_totalcost.sum","signals_quantity.sum","signals_totalcost.sum","building_quantity.sum","building_totalcost.sum","utility_quantity.sum","utility_totalcost.sum","State","Year","Month","day.mean"
"2803","Tennessee","2008","December",32,42200.22,28,6681.1,28,6681.1,0,0,4,35519.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tennessee","2008","December",10.625
"2804","Tennessee","2009","January",10,1380,10,1380,10,1380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tennessee","2009","January",22
"2805","Tennessee","2009","February",22,60735.3,6,1057.2,6,1057.2,0,0,15,50678.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tennessee","2009","February",13.75
"2806","Tennessee","2009","March",3,414,3,414,3,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tennessee","2009","March",31
"2807","Tennessee","2009","April",4,600,4,600,4,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tennessee","2009","April",7
"2808","Tennessee","2009","May",274,22362.26,269,5464.26,23,3174,0,0,2,656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tennessee","2009","May",24.9285714285714
"2809","Tennessee","2009","June",62,102369.6,0,0,0,0,0,0,60,36116.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tennessee","2009","June",11.2
"2810","Tennessee","2009","July",55,1213926,0,0,0,0,0,0,45,340260,0,0,0,0,4,840000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tennessee","2009","July",24.625
"2811","Tennessee","2009","August",82,442643.32,14,4196.32,14,4196.32,0,0,56,18068.3,0,0,0,0,2,420000,0,0,0,0,10,378.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tennessee","2009","August",15.75
"2812","Tennessee","2009","September",148,2317.68,0,0,0,0,0,0,0,0,148,2317.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tennessee","2009","September",10
"2813","Tennessee","2009","October",666,181917.49,643,11931.4,43,6345.4,0,0,8,140401,0,0,0,0,0,0,0,0,0,0,0,0,5,910.8,0,0,0,0,0,0,0,0,0,0,0,0,"Tennessee","2009","October",14.9230769230769
"2814","Tennessee","2009","November",16,1894633.29,3,1832292,3,1832292,0,0,2,13209.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,47690.1,0,0,0,0,0,0,0,0,0,0,"Tennessee","2009","November",16
"2815","Tennessee","2009","December",87,313128,57,266678,57,266678,0,0,25,8200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,38250,"Tennessee","2009","December",12.8
"2816","Tennessee","2010","January",154,267894.68,12,2742.28,12,2742.28,0,0,69,69379.7,0,0,0,0,0,0,0,0,1,4584,0,0,0,0,2,31079.22,0,0,0,0,0,0,0,0,0,0,"Tennessee","2010","January",16.3666666666667
"2817","Tennessee","2010","February",36,289995.14,6,10179,6,10179,0,0,19,5701.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tennessee","2010","February",11.0909090909091
"2818","Tennessee","2010","March",131,78787.62,97,21716.76,97,21716.76,0,0,4,54947.9,0,0,0,0,3,681,0,0,12,546.54,0,0,2,199.06,0,0,0,0,0,0,0,0,0,0,0,0,"Tennessee","2010","March",6.36
"2819","Tennessee","2010","April",196,167905.6,102,5108.41,17,4300.06,0,0,20,56891.95,1,45.07,6,1367.46,0,0,0,0,0,0,0,0,10,749.7,0,0,1,4400,0,0,0,0,0,0,0,0,"Tennessee","2010","April",16.8181818181818
"2820","Tennessee","2010","May",156,104538.31,75,315,0,0,0,0,13,2952,0,0,0,0,8,6050.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tennessee","2010","May",12.7
"2821","Tennessee","2010","June",61,164205.85,0,0,0,0,0,0,53,85120.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tennessee","2010","June",15.2
"2822","Tennessee","2010","July",112,423618.05,41,54028.95,41,54028.95,0,0,48,52522.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17417,0,0,0,0,0,0,0,0,"Tennessee","2010","July",20.2333333333333
"2823","Tennessee","2010","August",231,455845.51,137,13865.82,137,13865.82,0,0,26,15775.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tennessee","2010","August",3.62179487179487
"2824","Tennessee","2010","September",23,26025.52,0,0,0,0,0,0,4,22110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tennessee","2010","September",16
"2825","Tennessee","2010","October",3,1171.73,1,138,1,138,0,0,0,0,0,0,0,0,0,0,0,0,1,663.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tennessee","2010","October",12.6666666666667
"2826","Tennessee","2010","December",58,152867.57,40,3894.78,40,3894.78,0,0,18,148972.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tennessee","2010","December",16.4166666666667
"2827","Tennessee","2011","January",274,1850062.12,27,1599.75,24,1571.82,0,0,170,1761788.1,0,0,0,0,0,0,0,0,1,4517,0,0,0,0,0,0,0,0,50,23196,0,0,0,0,0,0,"Tennessee","2011","January",17.4268292682927
"2828","Tennessee","2011","February",199,499832.82,126,9548.21,26,8617.21,0,0,60,363547.05,0,0,0,0,1,30691,0,0,0,0,0,0,4,69604,0,0,0,0,0,0,0,0,0,0,0,0,"Tennessee","2011","February",14.0833333333333
"2829","Tennessee","2011","March",192,705340.49,0,0,0,0,0,0,182,411491.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tennessee","2011","March",15.2222222222222
"2830","Tennessee","2011","April",235,452445.84,170,161361.33,170,161361.33,0,0,38,44606.4,10,109.6,0,0,0,0,0,0,7,45997.51,0,0,0,0,3,5649,0,0,0,0,0,0,0,0,0,0,"Tennessee","2011","April",6.09554140127389
"2831","Tennessee","2011","May",181,516849.17,41,2921.67,41,2921.67,0,0,101,193780.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,98045,0,0,0,0,0,0,0,0,10,3394.1,"Tennessee","2011","May",12.4814814814815
"2832","Tennessee","2011","June",65,345288.14,0,0,0,0,0,0,42,9918.47,0,0,0,0,1,23432.17,0,0,0,0,2,130.5,0,0,5,52864,0,0,0,0,0,0,0,0,0,0,"Tennessee","2011","June",15.0952380952381
"2833","Tennessee","2011","July",290,443819.95,1,669.24,1,669.24,0,0,150,137168.91,1,500,0,0,1,271.49,0,0,0,0,0,0,54,21600,4,296,0,0,0,0,0,0,0,0,0,0,"Tennessee","2011","July",22.8809523809524
"2834","Tennessee","2011","August",216,698769.12,30,2451.35,30,2451.35,0,0,155,59458.13,0,0,0,0,0,0,0,0,1,31392,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Tennessee","2011","August",12.8666666666667
"2835","Tennessee","2011","September",320,621981.06,211,10538.59,211,10538.59,0,0,64,37804.05,0,0,0,0,5,361.71,0,0,2,22500.71,0,0,0,0,1,9952,0,0,0,0,0,0,0,0,0,0,"Tennessee","2011","September",14.9787234042553
"2836","Tennessee","2011","October",550,1113135.69,89,11319.83,82,11254.66,0,0,141,217857.02,0,0,0,0,1,7248,0,0,9,5711.7,0,0,264,46297.14,0,0,0,0,0,0,0,0,0,0,25,9575,"Tennessee","2011","October",19.8
"2837","Tennessee","2011","November",591,782475.47,188,24663.97,168,24477.77,0,0,100,66755.84,0,0,0,0,9,38213.61,0,0,0,0,0,0,2,2096.44,0,0,0,0,0,0,0,0,0,0,0,0,"Tennessee","2011","November",12.1929824561404
"2838","Tennessee","2011","December",712,1554046.14,297,482983.79,197,482052.79,0,0,60,552579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,42456,0,0,0,0,0,0,0,0,0,0,"Tennessee","2011","December",15.0645161290323
"2839","Tennessee","2012","January",1482,2646481,112,10250.62,112,10250.62,0,0,59,59591.33,3,1995.41,0,0,9,138231.8,1,6350,23,244426.44,420,6324.3,143,664015.89,1,11504,1,46757,247,8143.32,0,0,101,18778.07,11,7035.19,"Tennessee","2012","January",17.3606557377049
"2840","Tennessee","2012","February",4282,2497603.94,313,67900.54,233,67139.74,0,0,87,348674.46,130,33816.24,25,277.5,5,49745.15,0,0,17,209376.85,510,14856.94,75,5991.86,4,42663,1,2837.94,77,1877.68,0,0,1,355404,7,75240,"Tennessee","2012","February",17.4413407821229
"2841","Tennessee","2012","March",1818,3091532.52,68,12970.36,68,12970.36,0,0,209,190387.9,70,92673.08,80,26449.34,11,60407.68,0,0,8,217430.42,357,10459,89,8111.71,1,94370,1,71.1,111,27098.57,0,0,3,271197.07,35,82025.26,"Tennessee","2012","March",12.7222222222222
"2842","Tennessee","2012","April",2528,3782297.56,588,107514.87,479,106500.08,0,0,136,913247.69,36,27810.36,0,0,12,235600.95,0,0,113,296209.81,162,7433.21,218,16023.84,5,77495,0,0,146,32873.94,0,0,0,0,9,15687.52,"Tennessee","2012","April",17.9619450317125
"2843","Tennessee","2012","May",2334,3327418.12,44,6212.84,44,6212.84,0,0,105,121840.49,40,115198.54,25,277.5,8,70938.19,0,0,32,626886.71,178,11479,40,7050.87,1,6000,5,10095,803,101983.57,0,0,5,77235.65,17,16167.7,"Tennessee","2012","May",14.7948717948718
"2844","Tennessee","2012","June",1937,2888392.59,18,6388.2,18,6388.2,0,0,44,143026.42,58,20029.33,25,277.5,8,250082.42,0,0,28,456778.9,186,8700.92,22,11421.57,3,253253,56,2022.48,372,28745.98,0,0,0,0,20,18565.71,"Tennessee","2012","June",19.3013333333333
"2845","Tennessee","2012","July",2647,4683020.61,149,6737.21,69,5992.41,0,0,62,246384.13,83,106484.67,0,0,37,97588.19,0,0,30,168389.78,452,22139.27,230,30290.15,4,253238.92,2,37.44,7,185702.21,0,0,0,0,153,86326.25,"Tennessee","2012","July",14.1364902506964
"2846","Tennessee","2012","August",791,1786999.68,70,3801.75,70,3801.75,0,0,60,23941.1,45,20527.78,0,0,21,23596.12,0,0,10,85203.47,238,11693.78,1,300,0,0,7,3420,13,174750.95,0,0,0,0,2,11580,"Tennessee","2012","August",9.64615384615385
"2847","Tennessee","2012","September",69,338059.35,12,1476,12,1476,0,0,2,13308.6,8,14067.5,0,0,3,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,285.25,"Tennessee","2012","September",19.3
"2848","Tennessee","2012","October",272,176308.47,10,1380,10,1380,0,0,17,52819.9,16,9197.32,0,0,1,3335,0,0,1,3391,0,0,5,90.45,0,0,0,0,0,0,0,0,0,0,5,1745.1,"Tennessee","2012","October",17.625
"2849","Tennessee","2012","November",175,746590.05,0,0,0,0,0,0,9,5086.99,4,6642.19,0,0,2,34039,0,0,6,112186.6,0,0,47,1014.91,2,125611,10,9647.99,2,442.82,0,0,0,0,0,0,"Tennessee","2012","November",15.1282051282051
"2850","Tennessee","2012","December",388,1132452.98,20,513.8,20,513.8,0,0,55,22581.5,35,237638.25,0,0,5,71065.3,0,0,5,360277,177,8122.98,0,0,0,0,0,0,0,0,0,0,0,0,6,133570,"Tennessee","2012","December",14.2238805970149
"2851","Tennessee","2013","January",123,558991.09,0,0,0,0,0,0,7,1923,3,10100,0,0,0,0,0,0,11,176426.1,77,5128.34,0,0,1,161820,0,0,2,286.92,0,0,0,0,0,0,"Tennessee","2013","January",14.1
"2852","Tennessee","2013","February",90,532912.19,29,14113.69,29,14113.69,0,0,0,0,0,0,0,0,0,0,0,0,1,26960,20,1936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tennessee","2013","February",19.4615384615385
"2853","Tennessee","2013","March",638,320041.73,635,221100.73,635,221100.73,0,0,0,0,0,0,0,0,1,30691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tennessee","2013","March",13.5282131661442
"2854","Tennessee","2013","April",347,1300825.36,69,10137.65,69,10137.65,0,0,6,2218.16,71,4496.89,0,0,10,6794.96,0,0,4,77742,57,4281.35,0,0,1,67724,2,1400,43,11085.83,0,0,0,0,12,40954.3,"Tennessee","2013","April",16.1688311688312
"2855","Tennessee","2013","May",470,1796515.14,50,465.5,0,0,0,0,71,9348.8,22,92867.14,0,0,14,26825.98,0,0,4,387304,24,3932.3,0,0,0,0,0,0,25,5593,0,0,0,0,6,24966.91,"Tennessee","2013","May",15.6547619047619
"2856","Tennessee","2013","June",747,1920400.55,6,2994,6,2994,0,0,23,7493.21,14,74468.76,0,0,13,337249.02,0,0,34,324979.7,20,2341,0,0,1,6269.32,21,44770.49,123,6187.76,0,0,1,172855.5,2,7000,"Tennessee","2013","June",18.6120689655172
"2857","Tennessee","2013","July",1296,4988116.48,58,2785.4,58,2785.4,0,0,52,1455060.04,266,73442.22,0,0,58,140731.23,0,0,7,605861,216,4636.02,8,8280.96,4,210668.18,0,0,45,19337.41,2,1090,0,0,14,88076.47,"Tennessee","2013","July",12.1373626373626
"2858","Tennessee","2013","August",1611,6038706.09,162,3711966.72,162,3711966.72,0,0,1,594.58,152,28659.45,0,0,23,466.3,0,0,20,161067.56,122,5291.14,17,549.95,4,192340,4,0,11,1000.64,0,0,1,4169,14,28964.69,"Tennessee","2013","August",16.9815950920245
"2859","Tennessee","2013","September",2444,5545673.56,343,652149.54,93,649822.04,0,0,72,99360,166,47741.54,400,4440,38,326167.94,0,0,38,435406.56,239,5784.39,97,6153.3,2,275392,15,1555.44,129,18176.74,0,0,0,0,3,14954.22,"Tennessee","2013","September",14.1822033898305
"2860","Tennessee","2013","October",2553,3180274.94,210,2118.9,10,256.9,0,0,172,55104,90,16252.93,0,0,11,152975,0,0,7,269688,17,994.95,90,4696.2,5,418115,1,0,642,61171.92,0,0,0,0,11,46680.48,"Tennessee","2013","October",14.783950617284
"2861","Tennessee","2013","November",3630,2235879.74,51,1778.22,51,1778.22,0,0,32,19217.2,105,1105.18,0,0,11,49883.88,0,0,15,220587.4,94,3806.84,11,194.81,2,194280,2,0,7,4021.91,0,0,600,7650,2,26970,"Tennessee","2013","November",15.5971223021583
"2862","Tennessee","2013","December",1090,4171416.1,158,8267.17,158,8267.17,0,0,144,130253.65,296,25225.69,0,0,12,118668.6,1,0,4,172373,80,1982.52,39,1539.38,0,0,17,396.45,19,5741.23,0,0,0,0,25,94085.68,"Tennessee","2013","December",15.984693877551
"2863","Tennessee","2014","January",1324,4751329.88,12,709.2,12,709.2,0,0,127,281288.24,278,33416.21,160,1776,7,36082.47,1,0,27,193822.8,165,8363.16,29,1823.94,1,60040,27,29840.75,73,13842.9,0,0,0,0,15,49915,"Tennessee","2014","January",17.1988950276243
"2864","Tennessee","2014","February",583,9002943.14,5,3665000,5,3665000,0,0,95,113302,26,0,0,0,22,72144.77,0,0,11,951632,82,4559.09,71,6774.6,8,819300,2,0,1,0,0,0,0,0,7,14241.64,"Tennessee","2014","February",14.3776223776224
"2865","Tennessee","2014","March",2026,5429841.03,49,12380.21,49,12380.21,0,0,152,97639.46,124,8903.74,61,1518.96,79,492429.8,0,0,13,298225.08,30,1807.5,10,953.2,1,84804,11,6244.02,55,243784.96,0,0,19,28574.82,21,51986.58,"Tennessee","2014","March",16.8200836820084
"2866","Tennessee","2014","April",3897,3967678.89,15,58156.33,15,58156.33,0,0,75,31080,960,14845.03,151,4413,170,159116.69,0,0,12,206126.07,106,2535.93,168,21033.24,3,324544,33,1323.12,1095,231431.81,50,2079,0,0,3,0,"Tennessee","2014","April",9.40191387559809
"2867","Texas",NA,NA,491108,139460783.95,75947,28474321.82,20686,27930069.62,0,0,16595,20710298.42,18589,2238071.45,9338,544066.45,1079,3162195.83,0,0,2003,6156605.22,106909,3119909.22,22174,2302662.65,788,5165810.87,1530,171755.48,67051,5049839.08,35,1220.52,1239,488830.43,4364,1408985.64,"Texas",NA,NA,NA
"2868","Utah","2006","January",13,6487,13,6487,13,6487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Utah","2006","January",25
"2869","Utah","2006","March",6,2994,6,2994,6,2994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Utah","2006","March",7
"2870","Utah","2006","June",563,224934,562,159864,562,159864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Utah","2006","June",28.4724689165187
"2871","Utah","2006","July",15,880.65,15,880.65,15,880.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Utah","2006","July",11
"2872","Utah","2006","September",3,360,3,360,3,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Utah","2006","September",21
"2873","Utah","2006","December",196,68563,196,68563,196,68563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Utah","2006","December",5.33163265306122
"2874","Utah","2007","January",2,998,2,998,2,998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Utah","2007","January",8
"2875","Utah","2007","March",8,1104,8,1104,8,1104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Utah","2007","March",2
"2876","Utah","2008","May",3,1136,3,1136,3,1136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Utah","2008","May",28
"2877","Utah","2008","June",8,1104,8,1104,8,1104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Utah","2008","June",10
"2878","Utah","2008","August",136,18768,136,18768,136,18768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Utah","2008","August",28
"2879","Utah","2009","January",1,138,1,138,1,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Utah","2009","January",13
"2880","Utah","2009","April",3,984,0,0,0,0,0,0,3,984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Utah","2009","April",7
"2881","Utah","2009","May",45,5356.4,10,128.4,10,128.4,0,0,15,4920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Utah","2009","May",8.66666666666667
"2882","Utah","2009","June",13,4520.28,0,0,0,0,0,0,13,4520.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Utah","2009","June",25.5
"2883","Utah","2009","September",21,5018.63,1,225.23,1,225.23,0,0,20,4793.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Utah","2009","September",13
"2884","Utah","2009","October",96,30006.69,24,6390.69,24,6390.69,0,0,72,23616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Utah","2009","October",26.5897435897436
"2885","Utah","2009","November",38,10978.29,19,4572.89,19,4572.89,0,0,4,4682.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1723.2,"Utah","2009","November",21.0909090909091
"2886","Utah","2009","December",1,280.8,1,280.8,1,280.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Utah","2009","December",14
"2887","Utah","2010","January",7,1685.11,7,1685.11,7,1685.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Utah","2010","January",11
"2888","Utah","2010","February",302,2262.4,300,2214,300,2214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,48.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Utah","2010","February",19
"2889","Utah","2010","March",134,43952,0,0,0,0,0,0,134,43952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Utah","2010","March",13.2941176470588
"2890","Utah","2010","August",4,1011.96,1,120,1,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Utah","2010","August",1.5
"2891","Utah","2010","October",7,7328,6,828,6,828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Utah","2010","October",25.7142857142857
"2892","Utah","2011","January",12,5554,1,138,1,138,0,0,11,5416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Utah","2011","January",26.6666666666667
"2893","Utah","2011","February",50,16400,0,0,0,0,0,0,50,16400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Utah","2011","February",1
"2894","Utah","2011","March",285,143830.94,275,140550.94,1,138000,0,0,10,3280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Utah","2011","March",9.33333333333333
"2895","Utah","2011","April",13,1614,13,1614,13,1614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Utah","2011","April",24.3076923076923
"2896","Utah","2011","June",3,51043,0,0,0,0,0,0,2,3588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Utah","2011","June",9.66666666666667
"2897","Utah","2011","August",15,13845,0,0,0,0,0,0,15,13845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Utah","2011","August",17
"2898","Utah","2011","October",1,2496,0,0,0,0,0,0,1,2496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Utah","2011","October",27
"2899","Utah","2011","November",2,656,0,0,0,0,0,0,2,656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Utah","2011","November",3
"2900","Utah","2011","December",10,3880,0,0,0,0,0,0,10,3880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Utah","2011","December",29
"2901","Utah","2012","January",933,153917.5,200,1862,0,0,0,0,74,76031.05,10,307.6,0,0,0,0,0,0,0,0,205,4000,99,4093.65,0,0,0,0,8,360,0,0,1,500,2,14799.98,"Utah","2012","January",20.0980392156863
"2902","Utah","2012","February",960,70612.21,106,6840.7,106,6840.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443,12511.11,40,3000,0,0,0,0,49,11046.31,0,0,0,0,0,0,"Utah","2012","February",14.2068965517241
"2903","Utah","2012","March",532,242345.58,0,0,0,0,0,0,119,95527.29,76,2800.6,0,0,0,0,0,0,0,0,58,1284.27,70,10500,0,0,1,140,134,22675.94,0,0,0,0,0,0,"Utah","2012","March",13.2857142857143
"2904","Utah","2012","April",967,97122.23,90,23226.77,90,23226.77,0,0,32,17908.72,20,645.65,0,0,0,0,0,0,0,0,25,929.75,46,2091.7,0,0,0,0,565,32622.56,0,0,0,0,0,0,"Utah","2012","April",17.9
"2905","Utah","2012","May",2218,74618.18,15,2527.2,15,2527.2,0,0,10,2299.9,70,2104.2,0,0,0,0,0,0,1,2000,20,743.8,0,0,0,0,1,600,2075,59754.75,0,0,0,0,1,680,"Utah","2012","May",7.3
"2906","Utah","2012","June",200,36355.49,28,13972,28,13972,0,0,2,0,54,191.75,0,0,1,700,0,0,0,0,0,0,0,0,0,0,0,0,75,19468.55,0,0,0,0,0,0,"Utah","2012","June",19.2444444444444
"2907","Utah","2012","July",1080,240467.92,0,0,0,0,0,0,52,118136,369,34208.7,0,0,10,215.1,0,0,2,13348,1,1000,30,2229.8,0,0,1,64.75,469,38376.37,0,0,0,0,22,1920.82,"Utah","2012","July",18.2033898305085
"2908","Utah","2012","August",1020,121419.96,10,1077.42,10,1077.42,0,0,34,2129,36,35190.4,0,0,0,0,0,0,0,0,0,0,16,1010.72,0,0,26,314.75,499,40994.2,0,0,0,0,0,0,"Utah","2012","August",10.8
"2909","Utah","2012","September",6,1101.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Utah","2012","September",12.5
"2910","Utah","2012","October",37,2988.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1141.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Utah","2012","October",29
"2911","Utah","2012","November",54,2042.1,0,0,0,0,0,0,0,0,7,215.32,0,0,0,0,0,0,0,0,40,1642.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Utah","2012","November",28.3333333333333
"2912","Utah","2012","December",10,17790.5,0,0,0,0,0,0,10,17790.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Utah","2012","December",5
"2913","Utah","2013","January",10,4990,10,4990,10,4990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Utah","2013","January",25
"2914","Utah","2013","February",7,7606.25,6,828,6,828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Utah","2013","February",26.1428571428571
"2915","Utah","2013","March",86,12303.55,4,2880,4,2880,0,0,0,0,1,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,729.3,0,0,0,0,0,0,"Utah","2013","March",14
"2916","Utah","2013","April",201,9095.85,1,265.71,1,265.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1462.52,0,0,0,0,0,0,150,5313,0,0,0,0,0,0,"Utah","2013","April",11
"2917","Utah","2013","May",31,1927,0,0,0,0,0,0,0,0,11,1183.2,0,0,0,0,0,0,0,0,20,743.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Utah","2013","May",6.66666666666667
