st1,income,unemploy,poverty,black_area,female_area,pctbush04mean,pctkerry04mean,crimerate04mean,proptaxpercap02mean,loctaxpercap02mean,citi6006,inst6006,Year
OK,,,,,,67.42779220779205,32.57220779220776,2830.762857142852,395.261168831168,621.4328571428576,29.00660000000005,44.36539999999993,2014
OR,44421.53588516746,5.792583732057405,.1415575490685171,.0070834965,.23225239,58.26694444444395,40.08944444444425,3591.041666666679,839.6572222222253,949.9158333333327,62.08949999999936,79.3499999999994,2006
OR,45848.5,6.050000000000001,.1271916357800364,.0022770022,.22372396,58.26694444444444,40.08944444444444,3591.041666666665,839.6572222222221,949.9158333333328,62.08950000000003,79.35000000000001,2007
OR,45478.77272727273,6.554545454545451,.1451283344490961,.0042469953,.24312821,58.26694444444442,40.08944444444444,3591.041666666666,839.6572222222222,949.9158333333327,62.08950000000004,79.34999999999997,2008
OR,53009.66666666666,10.74444444444444,.1139553255505032,.0089403177,.50291634,58.26694444444443,40.08944444444444,3591.041666666665,839.6572222222221,949.9158333333328,62.08950000000003,79.34999999999998,2009
OR,42227.37704918033,11.2672131147541,.084778827477674,.0098887477,.51187617,58.26694444444446,40.08944444444437,3591.041666666664,839.6572222222234,949.9158333333327,62.08950000000004,79.35000000000001,2010
OR,41430.70526315789,11.13157894736843,.0880521459014792,.010093124,.50898409,58.2669444444445,40.08944444444436,3591.041666666668,839.6572222222223,949.9158333333327,62.08950000000004,79.35000000000014,2011
OR,46194.70736842106,10.44610526315786,.0777680297744902,.0082208263,.51304293,58.26694444444392,40.08944444444442,3591.041666666687,839.6572222222278,949.9158333333327,62.08949999999923,79.3499999999993,2012
OR,,,,,,58.26694444444407,40.08944444444435,3591.041666666652,839.6572222222185,949.9158333333328,62.08949999999984,79.34999999999974,2013
OR,,,,,,58.26694444444441,40.08944444444444,3591.041666666666,839.6572222222225,949.9158333333327,62.08950000000004,79.34999999999997,2014
PA,49053.3164556962,4.139240506329116,.0989805582580687,.077993475,.2697123,58.23805970149259,41.13208955223886,2213.754328358209,743.5835820895519,965.5840298507452,56.98610000000006,60.11129999999996,2006
PA,58402.33333333334,4.037499999999999,.0827144645154476,.033436392,.26804048,58.2380597014926,41.1320895522388,2213.754328358206,743.5835820895519,965.5840298507463,56.98610000000007,60.11130000000002,2007
PA,51643.75,5.350000000000003,.1090673299675638,.018474562,.25707081,58.2380597014926,41.13208955223878,2213.754328358206,743.5835820895519,965.5840298507463,56.98610000000007,60.11130000000002,2008
PA,48317.59259259259,7.662962962962966,.1214243278459266,.086118296,.51868188,58.2380597014926,41.1320895522388,2213.754328358206,743.5835820895519,965.5840298507463,56.98610000000007,60.11130000000002,2009
PA,51781.3137254902,8.20980392156863,.0560748941977234,.088903733,.51095533,58.2380597014926,41.13208955223879,2213.754328358206,743.5835820895519,965.5840298507463,56.98610000000007,60.11130000000002,2010
PA,49209.42465753425,7.817351598173505,.0664111649762142,.047645904,.51364118,58.2380597014926,41.1320895522387,2213.754328358216,743.5835820895533,965.5840298507469,56.98610000000007,60.11130000000006,2011
PA,39340.10154905335,9.584165232358083,.1090907115848309,.29025757,.5233202,58.23805970149259,41.13208955223917,2213.754328358218,743.5835820895593,965.5840298507395,56.98609999999919,60.1113000000001,2012
PA,,,,,,58.2380597014926,41.13208955223905,2213.754328358218,743.5835820895579,965.5840298507367,56.98609999999924,60.11130000000031,2013
PA,,,,,,58.2380597014926,41.13208955223887,2213.75432835821,743.5835820895519,965.5840298507445,56.98610000000007,60.11129999999992,2014
PR,0,9.6,0,0,.51343369,,,,,,,,2008
PR,0,11.8,0,0,.53293484,,,,,,,,2010
PR,0,16.80315789473683,0,0,.51835024,,,,,,,,2011
PR,0,17.42477876106198,0,0,.51663005,,,,,,,,2012
PR,,,,,,,,,,,,,2013
PR,,,,,,,,,,,,,2014
RI,55792.5,4.946153846153835,.0883688485751358,.01501961,.26693404,40.42199999999981,57.63199999999976,2587.574000000009,1491.561999999999,1531.945999999997,83.53709999999977,77.83330000000015,2006
RI,56660,4.861538461538466,.0786352959962992,.012024978,.2684679,40.42200000000002,57.63200000000001,2587.573999999996,1491.562000000002,1531.945999999997,83.53709999999984,77.83330000000001,2007
RI,52097.50746268657,8.077611940298498,.1222196690626998,.030121638,.27188233,40.42200000000002,57.63200000000003,2587.573999999996,1491.562000000001,1531.945999999998,83.53709999999988,77.83329999999997,2008
RI,58280.41935483871,10.69032258064516,.0841124661026462,.020288005,.516626,40.42200000000002,57.63200000000001,2587.573999999999,1491.562,1531.945999999999,83.5371,77.83329999999997,2009
RI,56792.40677966102,11.19830508474576,.0499768067719573,.032609794,.51532382,40.42200000000002,57.63200000000003,2587.573999999996,1491.562000000001,1531.945999999998,83.53709999999992,77.83329999999992,2010
RI,49590.43258426966,12.01685393258427,.0700653806914774,.076212578,.51661724,40.42199999999983,57.63199999999978,2587.574000000006,1491.562000000003,1531.945999999997,83.53709999999968,77.83330000000014,2011
RI,47290.91708126036,12.30530679933665,.0785608695724216,.094613738,.51662719,40.42199999999966,57.63200000000041,2587.574000000018,1491.562000000009,1531.945999999997,83.53710000000082,77.83329999999901,2012
RI,,,,,,40.42199999999994,57.63199999999986,2587.574,1491.562000000003,1531.945999999997,83.53709999999974,77.83330000000009,2013
RI,,,,,,40.422,57.632,2587.574,1491.562,1531.946,83.5371,77.83329999999999,2014
SC,42036.38853503185,6.962420382165609,.150993390756238,.16441794,.25816643,53.3295652173911,45.60956521739159,4765.853913043459,645.7147826086998,754.8378260869588,46.47979999999967,14.15889999999996,2006
SC,40089.45098039215,6.766666666666669,.1733852667259235,.18069206,.26667944,53.32956521739124,45.60956521739127,4765.853913043479,645.7147826086949,754.8378260869573,46.47980000000005,14.15890000000002,2007
SC,48047.51260504201,6.392436974789923,.140641302684275,.18440045,.24780901,53.32956521739114,45.60956521739138,4765.853913043468,645.7147826086959,754.8378260869555,46.47980000000006,14.15889999999997,2008
SC,42810.53225806452,11.37473118279568,.1744814653710652,.31522885,.51538014,53.32956521739111,45.60956521739151,4765.853913043483,645.7147826086982,754.8378260869546,46.47980000000002,14.15889999999995,2009
SC,38219.24220623501,12.13932853717029,.1067543642805349,.34809729,.51930279,53.32956521739109,45.60956521739138,4765.853913043443,645.7147826086995,754.8378260869603,46.47979999999983,14.15890000000006,2010
SC,36822.39716312056,13.33853427895981,.1121105269020331,.38669485,.52057683,53.32956521739109,45.60956521739136,4765.853913043442,645.7147826086991,754.8378260869604,46.47979999999984,14.15890000000006,2011
SC,37328.60663983903,12.84849094567405,.1130377179914917,.34494171,.52156252,53.32956521739108,45.60956521739053,4765.853913043543,645.7147826086841,754.8378260869455,46.47980000000049,14.15890000000023,2012
SC,,,,,,53.32956521739108,45.60956521739045,4765.853913043552,645.7147826086829,754.8378260869412,46.47980000000055,14.15890000000025,2013
SC,,,,,,53.32956521739109,45.6095652173913,4765.85391304344,645.7147826086982,754.8378260869606,46.47979999999988,14.15890000000008,2014
SD,45751.62209302326,2.995348837209307,.114725801660571,.0017725717,.26083285,60.24075757575758,38.05196969696959,1003.898281250003,876.4400000000016,1078.596060606061,53.87010000000007,15.5,2006
SD,47652.03539823009,2.652802359882,.1093149572215249,.0020064672,.25575322,60.24075757575731,38.05196969696957,1003.898281249997,876.440000000002,1078.596060606065,53.87010000000008,15.5,2007
SD,46374,3.4,.1089934036135674,.0011002527,.25305632,60.24075757575759,38.05196969696969,1003.89828125,876.4400000000003,1078.596060606061,53.87009999999999,15.5,2008
SD,40922.17073170732,4.358536585365851,.0729244614883167,.011357104,.50200677,60.24075757575761,38.0519696969697,1003.898281250001,876.4399999999998,1078.596060606061,53.87010000000004,15.5,2010
SD,42784.2972972973,5.813513513513513,.099484564837169,.0075494852,.48099327,60.24075757575763,38.05196969696969,1003.89828125,876.4399999999996,1078.596060606061,53.87010000000004,15.5,2011
SD,51601.37894736842,4.089473684210527,.0689066344578015,.0084039411,.51429063,60.24075757575767,38.05196969696964,1003.898281250002,876.4400000000013,1078.596060606059,53.87010000000006,15.5,2012
SD,,,,,,60.24075757575761,38.0519696969697,1003.898281250001,876.4399999999998,1078.596060606061,53.87010000000004,15.5,2013
SD,,,,,,60.24075757575763,38.05196969696968,1003.89828125,876.4399999999998,1078.596060606061,53.87010000000002,15.5,2014
TN,41254.28136882129,5.160836501901112,.1556447328355149,.071003392,.25131297,58.14694736842067,41.17873684210589,3292.790315789523,352.3003157894713,554.9809473684265,43.07409999999998,60.56309999999949,2006
TN,41696.22857142857,5.685714285714286,.1572652361222676,.11215146,.25061947,58.14694736842103,41.17873684210529,3292.790315789475,352.300315789474,554.9809473684213,43.07410000000004,60.56310000000002,2007
TN,40464.61149825784,7.696689895470374,.1625141339954183,.046078503,.2418527,58.14694736842189,41.17873684210544,3292.790315789453,352.3003157894715,554.9809473684245,43.07410000000045,60.56309999999957,2008
TN,44163.34545454545,11.25909090909091,.1607818705453114,.10823684,.51000798,58.14694736842103,41.17873684210522,3292.790315789467,352.3003157894738,554.9809473684217,43.07409999999992,60.56310000000008,2009
TN,41350.56034482759,10.17701149425288,.0844692208204718,.078350805,.51136255,58.14694736842138,41.17873684210505,3292.790315789485,352.3003157894718,554.9809473684217,43.07409999999985,60.56309999999968,2010
TN,40822.78544542033,11.2942283563362,.0836503398855926,.075567834,.51368093,58.14694736842114,41.17873684210571,3292.790315789486,352.3003157894714,554.9809473684257,43.07410000000062,60.56309999999952,2011
TN,39709.29125138427,11.13920265780733,.0902318010576298,.059199598,.51175493,58.14694736842402,41.17873684210623,3292.790315789401,352.3003157894973,554.9809473683928,43.07409999999877,60.56309999999944,2012
TN,,,,,,58.14694736842325,41.17873684210616,3292.7903157894,352.3003157894873,554.980947368418,43.07409999999901,60.56309999999944,2013
TN,,,,,,58.1469473684212,41.1787368421057,3292.790315789481,352.3003157894714,554.9809473684256,43.0741000000007,60.56309999999953,2014
TX,43364.76165803109,5.093264248704648,.171157067279703,.042878717,.23505211,69.88763779527611,29.60885826771612,2792.761377952753,1390.591220472452,1547.820669291327,45.99049999999989,10.8615,2006
TX,47897.8048,4.190559999999989,.1443724083602428,.05460884,.23172057,69.88763779527601,29.60885826771643,2792.76137795276,1390.591220472447,1547.820669291332,45.99049999999989,10.86149999999998,2007
TX,55169.49593495935,4.651219512195119,.1291998580279874,.045517128,.21962598,69.88763779527586,29.60885826771664,2792.76137795276,1390.59122047244,1547.820669291338,45.99049999999989,10.86149999999998,2008
TX,55461.86252771618,7.839911308203988,.1426191201429409,.080494165,.4974083,69.88763779527581,29.60885826771664,2792.76137795276,1390.591220472437,1547.820669291341,45.99049999999989,10.86149999999998,2009
TX,52812.89945945946,7.566810810810743,.0816918479751896,.089318007,.51767528,69.88763779527618,29.60885826771591,2792.761377952716,1390.591220472456,1547.820669291324,45.99049999999989,10.86150000000015,2010
TX,45991.10412757974,8.104784240150082,.0998138420067126,.08387132,.51176679,69.88763779527534,29.60885826771576,2792.761377952691,1390.591220472458,1547.820669291322,45.99049999999989,10.86150000000024,2011
TX,42673.12870146331,8.852920843415303,.1286752259079549,.072999172,.51045984,69.88763779528652,29.60885826771811,2792.761377952932,1390.591220472168,1547.820669291506,45.99050000000966,10.86149999999931,2012
TX,,,,,,69.88763779527505,29.60885826771777,2792.761377952874,1390.591220472323,1547.820669291473,45.99050000000503,10.86149999999954,2013
TX,,,,,,69.88763779527282,29.6088582677168,2792.761377952705,1390.591220472464,1547.820669291376,45.99049999999989,10.8615000000002,2014
UT,51932.56407035176,2.948869346733696,.1062553085236993,.0050938027,.23503481,77.00724137930968,20.8820689655171,2808.837777777783,743.5548275862075,1009.0372413793,31.49510000000009,10.125,2006
UT,56229.4,2.56,.1056136474013329,.0016911182,.22082524,77.00724137931034,20.88206896551725,2808.837777777776,743.5548275862067,1009.03724137931,31.4951,10.125,2007
UT,58978.17006802721,3.339455782312932,.087563399352184,.0062708016,.22711276,77.00724137931019,20.8820689655172,2808.837777777768,743.5548275862084,1009.037241379311,31.49510000000007,10.125,2008
UT,56756.40186915888,6.384112149532707,.1061093598325676,.01955707,.49444711,77.00724137931043,20.88206896551721,2808.837777777775,743.554827586208,1009.037241379309,31.49510000000006,10.125,2009
UT,56112.90625,7.860937500000006,.0585402115248144,.017080387,.50699371,77.0072413793104,20.88206896551721,2808.837777777778,743.5548275862072,1009.03724137931,31.49510000000004,10.125,2010
UT,54225.53333333333,9.026666666666667,.0609045408666134,.0092246123,.50419742,77.00724137931032,20.88206896551724,2808.837777777777,743.5548275862068,1009.037241379311,31.49509999999999,10.125,2011
UT,56298.46069469835,7.959049360146328,.0577046374434527,.016923625,.50611413,77.00724137930973,20.88206896551723,2808.837777777793,743.5548275862096,1009.037241379317,31.49510000000009,10.125,2012
UT,,,,,,77.00724137931034,20.8820689655172,2808.837777777772,743.5548275862081,1009.037241379309,31.49510000000006,10.125,2013
UT,,,,,,77.0072413793104,20.88206896551721,2808.837777777778,743.5548275862072,1009.03724137931,31.49510000000004,10.125,2014
VA,44777.80047225502,3.595513577331749,.1281268895508055,.11769295,.27128658,56.53388059701496,42.54485074626843,2546.175846153867,726.8911940298393,1021.130970149268,49.30710000000031,53.00830000000079,2006
VA,47098.94736842105,3.636842105263157,.1098950603290608,.07023301,.23509733,56.533880597015,42.54485074626862,2546.175846153842,726.8911940298498,1021.130970149255,49.3071,53.00829999999997,2007
VA,59107.85245901639,4.458606557377038,.1247574673721292,.090731703,.27275908,56.53388059701501,42.54485074626858,2546.175846153858,726.8911940298541,1021.13097014925,49.3071,53.00829999999994,2008
VA,57423.85625,7.111875,.1135625465540215,.14706372,.50686634,56.533880597015,42.54485074626875,2546.175846153852,726.8911940298527,1021.130970149254,49.3071,53.00830000000017,2009
VA,50128.60833333333,8.014999999999997,.0898060910714169,.14833651,.51510507,56.53388059701501,42.54485074626873,2546.175846153846,726.8911940298514,1021.130970149257,49.3071,53.00830000000013,2010
VA,51678.08888888889,7.703703703703697,.0839726510837122,.12079217,.50746852,56.53388059701501,42.54485074626874,2546.175846153849,726.8911940298519,1021.130970149256,49.3071,53.00830000000016,2011
VA,55683.02690909091,7.616581818181822,.0783722666312348,.17795971,.51419479,56.53388059701454,42.54485074626963,2546.175846153868,726.8911940298348,1021.130970149281,49.30709999999974,53.00830000000099,2012
VA,,,,,,56.53388059701514,42.5448507462694,2546.175846153867,726.8911940298357,1021.130970149278,49.30709999999965,53.00830000000095,2013
VA,,,,,,56.53388059701501,42.54485074626873,2546.175846153846,726.8911940298512,1021.130970149257,49.3071,53.00830000000013,2014
VI,0,0,.089,0,0,,,,,,,,2006
VI,0,0,.089,0,0,,,,,,,,2008
VI,0,0,.089,0,0,,,,,,,,2012
VT,47467.175,3.625,.0981628127396107,.0035583274,.26677102,41.26357142857138,56.54285714285717,2032.22230769231,688.141428571428,703.7892857142862,91.23579999999995,89.42430000000003,2006
VT,41034,4.3,.1336812973022461,.0017853027,.24809045,41.26357142857142,56.54285714285715,2032.222307692308,688.1414285714284,703.7892857142858,91.23580000000001,89.4243,2007
VT,52142.93442622951,4.788524590163936,.096078134706763,.0028968507,.26193616,41.2635714285715,56.54285714285722,2032.222307692311,688.1414285714276,703.7892857142866,91.23580000000021,89.42430000000003,2008
VT,51334,6.2,.0561271868646145,.008079417,.50650048,41.26357142857142,56.54285714285715,2032.222307692308,688.1414285714284,703.7892857142858,91.23580000000001,89.4243,2010
VT,42661,7.125,.0731813814491034,.008285258,.50549078,41.26357142857142,56.54285714285715,2032.222307692308,688.1414285714284,703.7892857142858,91.23580000000001,89.4243,2011
VT,49594.64864864865,6.489189189189192,.063126765191555,.0089622186,.51016408,41.26357142857139,56.54285714285718,2032.222307692309,688.1414285714282,703.7892857142861,91.23579999999997,89.42430000000002,2012
VT,,,,,,41.26357142857142,56.54285714285715,2032.222307692308,688.1414285714283,703.7892857142859,91.23580000000003,89.4243,2013
VT,,,,,,41.26357142857142,56.54285714285715,2032.222307692308,688.1414285714283,703.7892857142859,91.23580000000003,89.4243,2014
WA,49150.69216757741,5.446265938069192,.1298077364192634,.012308737,.23263092,55.03051282051358,43.16102564102526,4301.220512820459,605.1717948717985,864.5035897435857,59.62970000000058,82.48290000000057,2006
WA,46660.5625,5.653124999999999,.1168572038877755,.010259854,.22781077,55.03051282051275,43.16102564102562,4301.220512820511,605.1717948717948,864.503589743589,59.62969999999996,82.48289999999999,2007
WA,57228.91020408164,5.5534693877551,.1101380523978447,.011487593,.22339459,55.03051282051275,43.1610256410258,4301.220512820521,605.171794871797,864.5035897435939,59.62969999999989,82.48290000000017,2008
WA,58586.29831932773,8.464285714285701,.1121468243478727,.044116154,.50222266,55.03051282051275,43.1610256410258,4301.220512820522,605.1717948717969,864.5035897435936,59.6296999999999,82.48290000000021,2009
WA,50040.88813559322,10.39491525423727,.0741238884122695,.027018147,.50684422,55.03051282051275,43.16102564102581,4301.220512820502,605.1717948717975,864.5035897435954,59.62969999999995,82.48289999999999,2010
WA,50836.94685990338,10.53478260869563,.0722374540848145,.02886828,.5070613,55.03051282051275,43.16102564102579,4301.220512820522,605.1717948717966,864.5035897435922,59.62969999999996,82.48290000000038,2011
WA,51647.67837431008,9.875564475664783,.0761294611811458,.029450564,.51085067,55.03051282051135,43.16102564102489,4301.220512820421,605.1717948717993,864.5035897435719,59.62970000000175,82.4829000000021,2012
WA,,,,,,55.03051282051408,43.16102564102579,4301.220512820433,605.171794871799,864.5035897436061,59.6296999999992,82.48290000000164,2013
WA,,,,,,55.03051282051305,43.16102564102582,4301.220512820486,605.1717948717978,864.5035897435923,59.62970000000018,82.48289999999983,2014
WI,51135.09546769528,4.505593056894881,.0984797803873669,.014644003,.25149617,50.59902777777677,48.39111111111056,2366.283749999957,1075.542638888903,1145.673055555569,53.73889999999876,54.11050000000078,2006
WI,52836.52681388013,4.534384858044161,.1034223051383292,.016629659,.25709945,50.5990277777779,48.39111111111148,2366.283749999985,1075.54263888889,1145.673055555555,53.73890000000019,54.11050000000019,2007
WI,53243.24615384615,4.830256410256414,.0939046670993169,.014582349,.24893166,50.59902777777768,48.39111111111119,2366.283750000002,1075.542638888894,1145.673055555555,53.73890000000014,54.11050000000002,2008
WI,46093.83571428571,9.167857142857141,.1157696436558451,.032724015,.49868813,50.5990277777776,48.39111111111107,2366.283750000002,1075.54263888889,1145.673055555555,53.73890000000009,54.11049999999983,2009
WI,45284.51101321586,8.752863436123345,.0691461096054132,.078780979,.50275564,50.59902777777776,48.39111111111129,2366.283750000001,1075.542638888895,1145.673055555555,53.73890000000016,54.11050000000012,2010
WI,53321.30383480826,7.217404129793499,.0531365570823791,.029289169,.50446695,50.59902777777791,48.39111111111152,2366.283749999982,1075.542638888889,1145.673055555555,53.7389000000002,54.11050000000011,2011
WI,48726.67741935484,8.492774193548334,.0569897701134605,.024578655,.50251991,50.5990277777775,48.39111111111131,2366.28374999996,1075.542638888902,1145.673055555555,53.73889999999948,54.1105000000002,2012
WI,,,,,,50.59902777777791,48.39111111111152,2366.283749999982,1075.542638888889,1145.673055555555,53.7389000000002,54.11050000000011,2013
WI,,,,,,50.59902777777778,48.39111111111108,2366.283750000002,1075.542638888888,1145.673055555555,53.73890000000004,54.11049999999999,2014
WV,36684.76687116564,4.688957055214733,.1588526247926285,.021437403,.27851331,57.52290909090888,41.70581818181796,1903.370377358503,456.584909090908,527.679636363638,67.27760000000016,89.75,2006
WV,40881.59259259259,4.411111111111112,.1442958185518229,.020551639,.27443409,57.52290909090903,41.70581818181816,1903.370377358491,456.5849090909088,527.6796363636366,67.27759999999995,89.75,2007
WV,39713.00847457627,3.967796610169493,.1609845022528859,.024091983,.28777239,57.522909090909,41.70581818181827,1903.370377358488,456.5849090909099,527.6796363636371,67.27760000000013,89.75,2008
WV,44023.75,8.350000000000001,.1435247098820077,.03789812,.50714409,57.52290909090914,41.70581818181822,1903.370377358488,456.5849090909096,527.6796363636362,67.27759999999999,89.75,2009
WV,39202.86868686869,9.452525252525263,.1006834908115743,.018266438,.50121218,57.52290909090905,41.70581818181824,1903.370377358488,456.5849090909098,527.6796363636367,67.27760000000009,89.75,2010
WV,39212.44295302014,8.85268456375838,.1007839415797451,.030689552,.51523525,57.52290909090888,41.70581818181801,1903.370377358502,456.584909090907,527.679636363638,67.27760000000006,89.75,2011
WV,37995.7518022657,8.764778578784695,.1113978926970956,.042447776,.51148164,57.52290909091033,41.70581818181832,1903.370377358511,456.5849090909026,527.6796363636383,67.27760000000089,89.75,2012
WV,,,,,,57.52290909090886,41.70581818181789,1903.370377358505,456.5849090909093,527.6796363636381,67.27760000000032,89.75,2013
WV,,,,,,57.522909090909,41.70581818181827,1903.370377358487,456.58490909091,527.6796363636372,67.27760000000013,89.75,2014
WY,41596.28,3.290666666666664,.1206771945953369,.0025975702,.27499336,72.53130434782608,25.48652173913046,2981.522608695647,1309.551304347827,1622.413913043478,35.70760000000002,45.92509999999996,2006
WY,52056.26943005181,3.416062176165798,.0847257689954086,.0097734118,.255211,72.53130434782587,25.48652173913041,2981.522608695658,1309.55130434782,1622.413913043483,35.70759999999994,45.92510000000019,2007
WY,57089.27147766323,3.468728522336764,.0928686139048989,.0079786386,.2522476,72.53130434782612,25.4865217391305,2981.522608695661,1309.551304347818,1622.413913043491,35.70759999999986,45.92510000000026,2008
WY,47655.16666666666,6.25,.1103906780481339,.0084728142,.49664167,72.53130434782609,25.48652173913044,2981.522608695651,1309.551304347826,1622.413913043478,35.70760000000001,45.92509999999999,2009
WY,50898.825,6.763750000000002,.0688023250550032,.010446305,.5049538,72.53130434782609,25.48652173913046,2981.522608695647,1309.551304347827,1622.413913043478,35.70760000000003,45.92509999999996,2010
WY,53820.04347826087,7.399999999999996,.0653313024212485,.0080067003,.49653044,72.53130434782602,25.48652173913046,2981.522608695652,1309.551304347827,1622.413913043478,35.70759999999998,45.92509999999998,2011
WY,55398.60714285714,8.074404761904772,.0608781766856001,.0072399406,.48810291,72.53130434782592,25.48652173913036,2981.522608695657,1309.551304347822,1622.413913043479,35.70759999999997,45.92510000000016,2012
WY,,,,,,72.53130434782612,25.48652173913044,2981.522608695646,1309.551304347827,1622.413913043478,35.70760000000004,45.92509999999996,2013
WY,,,,,,72.53130434782609,25.48652173913046,2981.522608695653,1309.551304347827,1622.413913043478,35.70759999999999,45.9251,2014
