"","State","Year","Month","Quantity.sum","Acquisition.Value.sum","policeweapon_quantity.sum","policeweapon_totalcost.sum","policerecord_quantity.sum","policerecord_totalcost.sum","policeammo_quantity.sum","policeammo_totalcost.sum","policecar_quantity.sum","policecar_totalcost.sum","disaster_quantity.sum","disaster_totalcost.sum","medical_quantity.sum","medical_totalcost.sum","State","Year","Month","day.mean"
"3490","Tennessee","2013","January",2,931,1,331,1,600,0,0,0,0,0,0,0,0,"Tennessee","2013","January",9
"3491","Tennessee","2013","February",44,14206.5,29,14113.69,0,0,0,0,0,0,0,0,0,0,"Tennessee","2013","February",20.5806451612903
"3492","Tennessee","2013","March",634,256161.02,633,225470.02,0,0,0,0,1,30691,0,0,0,0,"Tennessee","2013","March",13.5394321766562
"3493","Tennessee","2013","April",28,464361.7,14,3923.9,2,184580,0,0,0,0,0,0,0,0,"Tennessee","2013","April",12.8571428571429
"3494","Tennessee","2013","May",55,249602.11,0,0,0,0,50,12.11,0,0,0,0,0,0,"Tennessee","2013","May",12.1666666666667
"3495","Tennessee","2013","June",35,530949.44,16,6304,0,0,0,0,0,0,0,0,0,0,"Tennessee","2013","June",21.6333333333333
"3496","Tennessee","2013","July",118,1566658.18,33,1007.28,43,11758.74,0,0,0,0,0,0,0,0,"Tennessee","2013","July",10.4318181818182
"3497","Tennessee","2013","August",34,4145883.01,12,3702707.36,0,0,0,0,0,0,0,0,0,0,"Tennessee","2013","August",17.047619047619
"3498","Tennessee","2013","September",970,2269296.63,588,799967.54,66,44313,250,24.22,0,0,0,0,0,0,"Tennessee","2013","September",18.8681898066784
"3499","Tennessee","2013","October",389,1391197.53,168,6289,0,0,200,12.11,2,76619,0,0,0,0,"Tennessee","2013","October",17.3
"3500","Tennessee","2013","November",49,349682.78,13,4811.55,3,7936,0,0,0,0,0,0,0,0,"Tennessee","2013","November",12.8181818181818
"3501","Tennessee","2013","December",123,2201661.34,32,8945.23,20,866.25,0,0,1,37409,0,0,0,0,"Tennessee","2013","December",18.3333333333333
"3502","Tennessee","2014","January",148,2099423.95,68,1384.82,38,228000,0,0,0,0,0,0,0,0,"Tennessee","2014","January",19.5084745762712
"3503","Tennessee","2014","February",335,5268662.06,215,3666986,45,26996,0,0,0,0,0,0,0,0,"Tennessee","2014","February",13.1
"3504","Tennessee","2014","March",3990,7163740.52,653,1548131.53,723,2196089.24,1130,759.33,0,0,0,0,0,0,"Tennessee","2014","March",17.9542857142857
"3505","Tennessee","2014","April",142,1319126.55,28,454.54,6,3853,0,0,1,30691,0,0,0,0,"Tennessee","2014","April",16.9767441860465
"3506","Tennessee","2014","May",282,19188805.75,17,12461000,16,5000032.25,0,0,0,0,0,0,0,0,"Tennessee","2014","May",17.6896551724138
"3507","Tennessee","2014","June",622,1264738.04,6,5981,5,11640.28,13,9.61,0,0,0,0,0,0,"Tennessee","2014","June",18.015625
"3508","Tennessee","2014","July",276,386483.28,32,380.42,19,42738.14,0,0,0,0,0,0,0,0,"Tennessee","2014","July",18.3157894736842
"3509","Tennessee","2014","August",370,1728248.24,90,284.73,29,45828.51,0,0,0,0,0,0,0,0,"Tennessee","2014","August",15.1851851851852
"3510","Tennessee","2014","September",200,416905.08,140,1102.04,2,914.82,3,26.37,0,0,0,0,0,0,"Tennessee","2014","September",15.2173913043478
"3511","Tennessee","2014","October",2368,3540576.52,370,249022.13,41,6006.41,0,0,2,50000,0,0,40,17.84,"Tennessee","2014","October",6.95
"3512","Tennessee","2014","November",3399,3139716.78,133,6425.86,62,9953.18,1,679,0,0,13,1366.59,50,4.92,"Tennessee","2014","November",13.5348837209302
"3513","Tennessee","2014","December",861,4215261.41,10,4359.86,36,4019.18,2,6896.49,0,0,0,0,0,0,"Tennessee","2014","December",14.2727272727273
"3514","Tennessee","2015","January",2248,4159353.03,128,34175.48,61,135330.91,257,13849.87,2,95500,0,0,2,360.61,"Tennessee","2015","January",17.0176991150442
"3515","Tennessee","2015","February",2047,3297786.68,79,4846.96,30,19915.07,55,6911.79,0,0,30,104.85,8,360.61,"Tennessee","2015","February",11.4048780487805
"3516","Tennessee","2015","March",2529,5033686.87,299,48238.53,31,49428.33,170,18.1,0,0,0,0,1,13785,"Tennessee","2015","March",16.2398843930636
"3517","Tennessee","2015","April",2352,6487211.07,185,21878.9,111,280262.92,132,37.31,1,8433,0,0,0,0,"Tennessee","2015","April",16.6873563218391
"3518","Tennessee","2015","May",1546,2886493.58,103,5761.87,132,39211.32,484,80.79,1,23000,0,0,0,0,"Tennessee","2015","May",14.8425925925926
"3519","Tennessee","2015","June",3268,6315960.06,96,20049.5,39,99992.42,36,12.11,3,49200,0,0,0,0,"Tennessee","2015","June",13.7938144329897
"3520","Tennessee","2015","July",4847,4882934.51,409,10402.6,56,4795.8,300,55.56,2,10000,0,0,0,0,"Tennessee","2015","July",16.8394648829431
"3521","Tennessee","2015","August",2559,3226570.33,168,13682.87,5,20591.91,206,6900.37,7,0,2,31.91,0,0,"Tennessee","2015","August",20.3453038674033
"3522","Tennessee","2015","September",3520,4200552.74,104,6617.73,52,96082.95,149,28.5,2,0,0,0,86,7834.16,"Tennessee","2015","September",19.9689655172414
"3523","Texas","1991","April",31,127897,0,0,31,127897,0,0,0,0,0,0,0,0,"Texas","1991","April",27
"3524","Texas","1991","July",25,102625,0,0,25,102625,0,0,0,0,0,0,0,0,"Texas","1991","July",21
"3525","Texas","1992","June",7,28735,0,0,7,28735,0,0,0,0,0,0,0,0,"Texas","1992","June",24
"3526","Texas","1992","September",14,57860,0,0,14,57860,0,0,0,0,0,0,0,0,"Texas","1992","September",5.14285714285714
"3527","Texas","1993","January",5,20525,0,0,5,20525,0,0,0,0,0,0,0,0,"Texas","1993","January",15
"3528","Texas","1993","February",35,143675,0,0,35,143675,0,0,0,0,0,0,0,0,"Texas","1993","February",9
"3529","Texas","1993","September",1,2350,0,0,1,2350,0,0,0,0,0,0,0,0,"Texas","1993","September",30
"3530","Texas","1994","October",4052,8946816,0,0,0,0,0,0,0,0,0,0,0,0,"Texas","1994","October",1
"3531","Texas","1995","January",15,37463.24,0,0,0,0,0,0,0,0,0,0,0,0,"Texas","1995","January",14.3333333333333
"3532","Texas","1995","March",1,2208,0,0,0,0,0,0,0,0,0,0,0,0,"Texas","1995","March",6
"3533","Texas","1995","April",2,4416,0,0,0,0,0,0,0,0,0,0,0,0,"Texas","1995","April",14
"3534","Texas","1995","May",2,8210,0,0,2,8210,0,0,0,0,0,0,0,0,"Texas","1995","May",23
"3535","Texas","1995","June",1,190817,0,0,1,190817,0,0,0,0,0,0,0,0,"Texas","1995","June",20
"3536","Texas","1996","February",2,4416,0,0,0,0,0,0,0,0,0,0,0,0,"Texas","1996","February",5
"3537","Texas","1996","April",6,13248,0,0,0,0,0,0,0,0,0,0,0,0,"Texas","1996","April",10.6666666666667
"3538","Texas","1996","June",5,11040,0,0,0,0,0,0,0,0,0,0,0,0,"Texas","1996","June",11
"3539","Texas","1996","July",2,182734,0,0,0,0,0,0,0,0,0,0,0,0,"Texas","1996","July",10
"3540","Texas","1996","September",3,93052,0,0,1,92290,0,0,0,0,0,0,0,0,"Texas","1996","September",10.6666666666667
"3541","Texas","1997","December",1,65070,1,65070,0,0,0,0,0,0,0,0,0,0,"Texas","1997","December",10
"3542","Texas","1998","May",1,4300,0,0,1,4300,0,0,0,0,0,0,0,0,"Texas","1998","May",27
"3543","Texas","1998","August",5,1021515,3,578556,0,0,0,0,0,0,0,0,0,0,"Texas","1998","August",8.2
"3544","Texas","1999","January",1,65070,1,65070,0,0,0,0,0,0,0,0,0,0,"Texas","1999","January",22
"3545","Texas","1999","May",2,4416,0,0,0,0,0,0,0,0,0,0,0,0,"Texas","1999","May",4
"3546","Texas","1999","December",1,65070,1,65070,0,0,0,0,0,0,0,0,0,0,"Texas","1999","December",30
"3547","Texas","2000","November",1,244844,1,244844,0,0,0,0,0,0,0,0,0,0,"Texas","2000","November",2
"3548","Texas","2001","October",1,4300,0,0,1,4300,0,0,0,0,0,0,0,0,"Texas","2001","October",11
"3549","Texas","2002","March",1,43376,0,0,0,0,0,0,0,0,0,0,0,0,"Texas","2002","March",21
"3550","Texas","2002","August",22,89812,0,0,22,89812,0,0,0,0,0,0,0,0,"Texas","2002","August",20
"3551","Texas","2002","October",5,5115,0,0,5,5115,0,0,0,0,0,0,0,0,"Texas","2002","October",29
"3552","Texas","2003","February",1,65070,1,65070,0,0,0,0,0,0,0,0,0,0,"Texas","2003","February",20
"3553","Texas","2003","April",2,4176,0,0,2,4176,0,0,0,0,0,0,0,0,"Texas","2003","April",11
"3554","Texas","2003","October",31,180549,0,0,31,180549,0,0,0,0,0,0,0,0,"Texas","2003","October",26.8709677419355
"3555","Texas","2004","January",1,56762,0,0,0,0,0,0,0,0,0,0,0,0,"Texas","2004","January",8
"3556","Texas","2004","March",7,25046,0,0,7,25046,0,0,0,0,0,0,0,0,"Texas","2004","March",26
"3557","Texas","2004","April",1,41447,0,0,0,0,0,0,0,0,0,0,0,0,"Texas","2004","April",16
"3558","Texas","2004","July",1,3207,0,0,1,3207,0,0,0,0,0,0,0,0,"Texas","2004","July",21
"3559","Texas","2004","August",15,48105,0,0,15,48105,0,0,0,0,0,0,0,0,"Texas","2004","August",13
"3560","Texas","2004","October",17,17391,0,0,17,17391,0,0,0,0,0,0,0,0,"Texas","2004","October",12
"3561","Texas","2005","May",1,65070,1,65070,0,0,0,0,0,0,0,0,0,0,"Texas","2005","May",18
"3562","Texas","2005","June",10,32070,0,0,10,32070,0,0,0,0,0,0,0,0,"Texas","2005","June",2
"3563","Texas","2005","September",1,65070,1,65070,0,0,0,0,0,0,0,0,0,0,"Texas","2005","September",23
"3564","Texas","2005","December",3,1497,3,1497,0,0,0,0,0,0,0,0,0,0,"Texas","2005","December",15
"3565","Texas","2006","January",157,71002.68,155,69446.84,2,1555.84,0,0,0,0,0,0,0,0,"Texas","2006","January",28.4777070063694
"3566","Texas","2006","February",148,39745.84,148,39745.84,0,0,0,0,0,0,0,0,0,0,"Texas","2006","February",14.7027027027027
"3567","Texas","2006","March",43,13249.85,33,5470.65,10,7779.2,0,0,0,0,0,0,0,0,"Texas","2006","March",19.6744186046512
"3568","Texas","2006","May",48,177523.68,47,18125.68,1,159398,0,0,0,0,0,0,0,0,"Texas","2006","May",16.5
"3569","Texas","2006","July",77,34416.55,77,34416.55,0,0,0,0,0,0,0,0,0,0,"Texas","2006","July",26
"3570","Texas","2006","August",5,690,5,690,0,0,0,0,0,0,0,0,0,0,"Texas","2006","August",5
"3571","Texas","2006","October",13,1705.1,13,1705.1,0,0,0,0,0,0,0,0,0,0,"Texas","2006","October",23.0769230769231
"3572","Texas","2006","November",48,40355.24,12,3028,36,37327.24,0,0,0,0,0,0,0,0,"Texas","2006","November",10.9583333333333
"3573","Texas","2006","December",119,50952,119,50952,0,0,0,0,0,0,0,0,0,0,"Texas","2006","December",14.2857142857143
"3574","Texas","2007","January",335,81242.79,335,81242.79,0,0,0,0,0,0,0,0,0,0,"Texas","2007","January",4.17014925373134
"3575","Texas","2007","March",152,31708.04,152,31708.04,0,0,0,0,0,0,0,0,0,0,"Texas","2007","March",17.4802631578947
"3576","Texas","2007","June",2,150499,2,150499,0,0,0,0,0,0,0,0,0,0,"Texas","2007","June",20
"3577","Texas","2007","July",9,528.39,9,528.39,0,0,0,0,0,0,0,0,0,0,"Texas","2007","July",13
"3578","Texas","2007","September",22,53904,20,9980,1,2863,0,0,0,0,0,0,0,0,"Texas","2007","September",14.1363636363636
"3579","Texas","2007","October",7,3052.71,7,3052.71,0,0,0,0,0,0,0,0,0,0,"Texas","2007","October",8.85714285714286
"3580","Texas","2007","November",25,3450,25,3450,0,0,0,0,0,0,0,0,0,0,"Texas","2007","November",14
"3581","Texas","2007","December",30,4140,30,4140,0,0,0,0,0,0,0,0,0,0,"Texas","2007","December",20
"3582","Texas","2008","February",3,414,3,414,0,0,0,0,0,0,0,0,0,0,"Texas","2008","February",20
"3583","Texas","2008","March",32,10553,32,10553,0,0,0,0,0,0,0,0,0,0,"Texas","2008","March",18.90625
"3584","Texas","2008","April",103,313436.04,100,27029.04,3,286407,0,0,0,0,0,0,0,0,"Texas","2008","April",20.6407766990291
"3585","Texas","2008","May",26,9725,26,9725,0,0,0,0,0,0,0,0,0,0,"Texas","2008","May",23.3076923076923
"3586","Texas","2008","June",3,923702,2,998,0,0,0,0,0,0,0,0,0,0,"Texas","2008","June",14.3333333333333
"3587","Texas","2008","July",95,10166.91,95,10166.91,0,0,0,0,0,0,0,0,0,0,"Texas","2008","July",10.2526315789474
"3588","Texas","2008","August",23,3897,23,3897,0,0,0,0,0,0,0,0,0,0,"Texas","2008","August",20.2173913043478
"3589","Texas","2008","September",28,1610373.81,16,1299.81,11,1476406,0,0,0,0,0,0,0,0,"Texas","2008","September",9.64285714285714
"3590","Texas","2008","October",106,14430.3,106,14430.3,0,0,0,0,0,0,0,0,0,0,"Texas","2008","October",17.1981132075472
"3591","Texas","2008","November",36,2595.6,36,2595.6,0,0,0,0,0,0,0,0,0,0,"Texas","2008","November",17
"3592","Texas","2008","December",2,637,2,637,0,0,0,0,0,0,0,0,0,0,"Texas","2008","December",18.5
"3593","Texas","2009","January",9,528.39,9,528.39,0,0,0,0,0,0,0,0,0,0,"Texas","2009","January",16
"3594","Texas","2009","May",6,640,2,240,4,400,0,0,0,0,0,0,0,0,"Texas","2009","May",13.6666666666667
"3595","Texas","2009","July",16,28704,0,0,16,28704,0,0,0,0,0,0,0,0,"Texas","2009","July",29
"3596","Texas","2009","October",55,18205,55,18205,0,0,0,0,0,0,0,0,0,0,"Texas","2009","October",26.6363636363636
"3597","Texas","2009","November",36,11916,36,11916,0,0,0,0,0,0,0,0,0,0,"Texas","2009","November",19
"3598","Texas","2010","January",13,93945,12,1655,1,92290,0,0,0,0,0,0,0,0,"Texas","2010","January",10.8333333333333
"3599","Texas","2010","February",26,4212,26,4212,0,0,0,0,0,0,0,0,0,0,"Texas","2010","February",23.6428571428571
"3600","Texas","2010","March",685,5397071,38,2979,646,4092,0,0,0,0,0,0,0,0,"Texas","2010","March",6.71428571428571
"3601","Texas","2010","April",47,1324,47,1324,0,0,0,0,0,0,0,0,0,0,"Texas","2010","April",23.5
"3602","Texas","2010","May",88,945609,14,150331,74,795278,0,0,0,0,0,0,0,0,"Texas","2010","May",18.8421052631579
"3603","Texas","2010","June",119,4949.97,119,4949.97,0,0,0,0,0,0,0,0,0,0,"Texas","2010","June",27.05
"3604","Texas","2010","July",33,327728.13,28,8258.13,0,0,0,0,0,0,0,0,0,0,"Texas","2010","July",18.3333333333333
"3605","Texas","2010","August",25,157724,19,2280,4,400,0,0,0,0,0,0,0,0,"Texas","2010","August",8.24
"3606","Texas","2010","September",109,181193,107,26149,0,0,0,0,0,0,0,0,0,0,"Texas","2010","September",21.4567901234568
"3607","Texas","2010","October",175,16125.55,175,16125.55,0,0,0,0,0,0,0,0,0,0,"Texas","2010","October",27.5581395348837
"3608","Texas","2010","November",95,121107,93,20191,0,0,0,0,0,0,0,0,0,0,"Texas","2010","November",15.8888888888889
"3609","Texas","2010","December",41,61061,40,4229,0,0,0,0,0,0,0,0,0,0,"Texas","2010","December",16.4814814814815
"3610","Texas","2011","January",42,52113,41,1655,0,0,0,0,0,0,0,0,0,0,"Texas","2011","January",28.8333333333333
"3611","Texas","2011","February",64,307509.26,55,136327.42,25,75597.84,0,0,0,0,0,0,0,0,"Texas","2011","February",24.0612244897959
"3612","Texas","2011","March",62,136419.2,60,45461.2,12,41196,0,0,0,0,0,0,0,0,"Texas","2011","March",11.4727272727273
"3613","Texas","2011","April",169,164777,138,76143,29,550,0,0,0,0,0,0,0,0,"Texas","2011","April",19.4065934065934
"3614","Texas","2011","May",4,552,4,552,0,0,0,0,0,0,0,0,0,0,"Texas","2011","May",17
"3615","Texas","2011","June",257,197839.55,252,133338.55,4,4092,0,0,0,0,0,0,0,0,"Texas","2011","June",12.3563218390805
"3616","Texas","2011","July",111,258685.13,60,3547.78,0,0,43,12.11,0,0,0,0,0,0,"Texas","2011","July",20.7608695652174
"3617","Texas","2011","August",34,227584.65,12,331,2,2046,0,0,0,0,0,0,0,0,"Texas","2011","August",17.2727272727273
"3618","Texas","2011","September",112,370140.6,97,3651,0,0,0,0,0,0,0,0,0,0,"Texas","2011","September",18.7916666666667
"3619","Texas","2011","October",12,840507,1,380000,0,0,0,0,0,0,0,0,0,0,"Texas","2011","October",16.3333333333333
"3620","Texas","2011","November",9,185524.62,0,0,4,1200,0,0,0,0,0,0,0,0,"Texas","2011","November",19.6666666666667
"3621","Texas","2011","December",128,158566.05,117,7059.33,2,2046,0,0,0,0,0,0,0,0,"Texas","2011","December",10.3448275862069
"3622","Texas","2012","January",56,941602,39,38853,3,12207,0,0,0,0,0,0,0,0,"Texas","2012","January",15.4285714285714
"3623","Texas","2012","February",81,1057361.01,47,22954.01,11,66000,0,0,0,0,0,0,0,0,"Texas","2012","February",18.6049382716049
"3624","Texas","2012","March",573,1145040.06,516,147872,26,156000,0,0,0,0,0,0,0,0,"Texas","2012","March",17.8568548387097
"3625","Texas","2012","April",518,938611.99,499,84127.99,2,7156,0,0,0,0,0,0,0,0,"Texas","2012","April",14.5292887029289
"3626","Texas","2012","May",260,1256869.25,227,45602.25,11,55800,0,0,0,0,0,0,0,0,"Texas","2012","May",17.1495327102804
"3627","Texas","2012","June",112,1334644.36,73,78104.36,15,90000,0,0,0,0,0,0,0,0,"Texas","2012","June",22.1382978723404
"3628","Texas","2012","July",276,446895.16,267,54696.46,0,0,0,0,0,0,0,0,0,0,"Texas","2012","July",22.6309963099631
"3629","Texas","2012","August",161,808807.73,140,18584.73,3,1009,0,0,0,0,0,0,0,0,"Texas","2012","August",22.1736111111111
"3630","Texas","2012","September",33,140496.95,10,983.55,20,15558.4,0,0,0,0,0,0,0,0,"Texas","2012","September",22.8484848484848
"3631","Texas","2012","October",3644,394026.65,158,1913.03,69,120886.07,0,0,0,0,0,0,0,0,"Texas","2012","October",16.7142857142857
"3632","Texas","2012","November",7730,676715,72,73526.81,174,108151.5,279,53.18,0,0,0,0,0,0,"Texas","2012","November",19.7720207253886
"3633","Texas","2012","December",5592,517074,88,5202.57,72,119376.3,394,35.32,0,0,0,0,0,0,"Texas","2012","December",16.8212290502793
"3634","Texas","2013","January",7115,253166.1,334,18360.34,193,25344.42,1700,19.79,0,0,0,0,0,0,"Texas","2013","January",18.8571428571429
"3635","Texas","2013","February",13413,156550.46,115,685.14,8,4654,308,34.37,0,0,0,0,0,0,"Texas","2013","February",13.825
"3636","Texas","2013","March",7608,95503.12,637,33679.85,3,4813.87,225,26.08,0,0,2,350.98,0,0,"Texas","2013","March",21.4036697247706
"3637","Texas","2013","April",9315,1270663.44,490,737311.82,100,313760.46,1776,58.53,0,0,5,4252.28,0,0,"Texas","2013","April",16.94
"3638","Texas","2013","May",12287,498539.49,169,16906.7,295,27697.72,5572,158.65,1,77635,0,0,0,0,"Texas","2013","May",14.3549783549784
"3639","Texas","2013","June",47331,1370366.23,903,16608.59,220,1118865.71,41700,92.5,0,0,53,1243.48,0,0,"Texas","2013","June",15.2762645914397
"3640","Texas","2013","July",13773,199867.73,137,15457.58,116,14111.13,1069,138.44,0,0,39,2996.59,0,0,"Texas","2013","July",14.9090909090909
"3641","Texas","2013","August",20929,2369545.13,362,1757097.8,25,3222.55,66,732.97,0,0,6,0,0,0,"Texas","2013","August",16.7238095238095
"3642","Texas","2013","September",10749,5443430.06,47,4941979,36,49587.57,542,1127.55,0,0,30,147.06,10,151.64,"Texas","2013","September",10.5950920245399
"3643","Texas","2013","October",13945,2403038.32,1099,1897340.48,366,51952.64,1281,11.64,0,0,0,0,0,0,"Texas","2013","October",7.57142857142857
"3644","Texas","2013","November",1867,520202.95,565,6906.27,313,236888.74,0,0,0,0,0,0,0,0,"Texas","2013","November",22.0052083333333
"3645","Texas","2013","December",7736,196527.43,2823,76687.93,118,39235.48,107,12.11,0,0,0,0,0,0,"Texas","2013","December",13.568345323741
"3646","Texas","2014","January",14487,1192696.34,404,19859.7,82,10861.02,50,1116.39,0,0,19,332.24,0,0,"Texas","2014","January",16.1747211895911
"3647","Texas","2014","February",11451,13520797.85,482,13211665.94,181,14568.29,310,61.69,0,0,0,0,0,0,"Texas","2014","February",14.7379679144385
"3648","Texas","2014","March",31919,23518396.67,3963,18168743.82,4380,2041874.36,4958,5613,0,0,42,701.96,0,0,"Texas","2014","March",17.6268754076973
"3649","Texas","2014","April",24616,6801520.81,418,5135737.01,229,81338.45,431,123.98,0,0,0,0,0,0,"Texas","2014","April",13.6620209059233
"3650","Texas","2014","May",16712,4944406.35,92,4440635.67,111,28513.95,986,72.53,0,0,0,0,0,0,"Texas","2014","May",13.8036809815951
"3651","Texas","2014","June",17322,1000585.13,570,10145.11,174,94277.99,135,55.07,0,0,0,0,5,33.7,"Texas","2014","June",17.8467741935484
"3652","Texas","2014","July",12863,487277.65,1655,19473.06,98,260976.52,509,343.21,0,0,0,0,0,0,"Texas","2014","July",12.5813008130081
"3653","Texas","2014","August",14424,1235522.94,977,435635.56,52,114136.83,377,27.09,0,0,0,0,0,0,"Texas","2014","August",15.7455621301775
"3654","Texas","2014","September",2803,866466.95,589,238449.31,94,298206.42,30,12.11,0,0,60,2740.69,0,0,"Texas","2014","September",16.2472885032538
"3655","Texas","2014","October",3052,1510788.55,174,19138.1,250,65488.33,50,14.98,0,0,0,0,0,0,"Texas","2014","October",15.2241992882562
"3656","Texas","2014","November",2541,1292037.12,143,74061.52,271,149393.72,251,6907.59,0,0,0,0,0,0,"Texas","2014","November",15.3384030418251
"3657","Texas","2014","December",2690,861456.96,178,8555.99,325,115633.33,0,0,0,0,0,0,0,0,"Texas","2014","December",15.1125
"3658","Texas","2015","January",7496,939032.61,40,20790.67,150,247321.32,197,64.33,0,0,0,0,0,0,"Texas","2015","January",20.1362126245847
"3659","Texas","2015","February",6985,1296516.76,271,20711.52,133,98664.87,400,97.03,1,97183,0,0,0,0,"Texas","2015","February",16.022641509434
"3660","Texas","2015","March",5988,2711329.26,145,48537.59,103,224006.08,2988,35.32,0,0,0,0,0,0,"Texas","2015","March",15.24
"3661","Texas","2015","April",2561,1688058.76,155,5532.36,190,130801.72,173,223.02,2,0,0,0,0,0,"Texas","2015","April",15.4749163879599
"3662","Texas","2015","May",1570,1971997.57,116,16102.86,39,125157.39,178,56.57,0,0,0,0,0,0,"Texas","2015","May",15.4569892473118
"3663","Texas","2015","June",4705,2153802.08,130,1196.35,85,17363.05,118,66.02,2,84208.83,0,0,0,0,"Texas","2015","June",11.8238341968912
"3664","Texas","2015","July",2689,1524362.59,170,18099.44,73,33373,368,66.53,0,0,0,0,0,0,"Texas","2015","July",15.8843930635838
"3665","Texas","2015","August",4150,471928.28,295,42784,143,25587.15,817,322.01,0,0,0,0,0,0,"Texas","2015","August",15.7582938388626
"3666","Texas","2015","September",4946,591172.59,578,6079.94,114,40465.31,999,80.85,0,0,0,0,0,0,"Texas","2015","September",12.8478260869565
"3667","Utah","1995","February",28,447207,0,0,27,77301,0,0,0,0,0,0,0,0,"Utah","1995","February",6.03571428571429
"3668","Utah","1998","May",2,8600,0,0,2,8600,0,0,0,0,0,0,0,0,"Utah","1998","May",27
"3669","Utah","2000","April",2,130140,2,130140,0,0,0,0,0,0,0,0,0,0,"Utah","2000","April",5
"3670","Utah","2005","December",148,46416,148,46416,0,0,0,0,0,0,0,0,0,0,"Utah","2005","December",7.95945945945946
"3671","Utah","2006","January",16,6663.13,16,6663.13,0,0,0,0,0,0,0,0,0,0,"Utah","2006","January",22.75
"3672","Utah","2006","March",6,2994,6,2994,0,0,0,0,0,0,0,0,0,0,"Utah","2006","March",7
"3673","Utah","2006","June",550,223140,550,223140,0,0,0,0,0,0,0,0,0,0,"Utah","2006","June",28.46
"3674","Utah","2006","July",15,880.65,15,880.65,0,0,0,0,0,0,0,0,0,0,"Utah","2006","July",11
"3675","Utah","2006","September",3,360,3,360,0,0,0,0,0,0,0,0,0,0,"Utah","2006","September",21
"3676","Utah","2006","December",184,66546,184,66546,0,0,0,0,0,0,0,0,0,0,"Utah","2006","December",5.34782608695652
"3677","Utah","2007","January",2,998,2,998,0,0,0,0,0,0,0,0,0,0,"Utah","2007","January",8
"3678","Utah","2007","March",8,1104,8,1104,0,0,0,0,0,0,0,0,0,0,"Utah","2007","March",2
"3679","Utah","2008","April",1,58.71,1,58.71,0,0,0,0,0,0,0,0,0,0,"Utah","2008","April",2
"3680","Utah","2008","May",3,1136,3,1136,0,0,0,0,0,0,0,0,0,0,"Utah","2008","May",28
"3681","Utah","2008","June",8,1104,8,1104,0,0,0,0,0,0,0,0,0,0,"Utah","2008","June",10
"3682","Utah","2008","August",65,8890.71,65,8890.71,0,0,0,0,0,0,0,0,0,0,"Utah","2008","August",27.7846153846154
"3683","Utah","2009","January",1,138,1,138,0,0,0,0,0,0,0,0,0,0,"Utah","2009","January",13
"3684","Utah","2009","October",72,23832,72,23832,0,0,0,0,0,0,0,0,0,0,"Utah","2009","October",27
"3685","Utah","2009","November",5,293.55,5,293.55,0,0,0,0,0,0,0,0,0,0,"Utah","2009","November",30
"3686","Utah","2010","March",48,8664.71,48,8664.71,0,0,0,0,0,0,0,0,0,0,"Utah","2010","March",22.9259259259259
"3687","Utah","2010","June",1,58.71,1,58.71,0,0,0,0,0,0,0,0,0,0,"Utah","2010","June",11
"3688","Utah","2010","July",1,58.71,1,58.71,0,0,0,0,0,0,0,0,0,0,"Utah","2010","July",16
"3689","Utah","2010","August",1,120,1,120,0,0,0,0,0,0,0,0,0,0,"Utah","2010","August",2
"3690","Utah","2010","October",6,828,6,828,0,0,0,0,0,0,0,0,0,0,"Utah","2010","October",28
"3691","Utah","2011","February",50,993,50,993,0,0,0,0,0,0,0,0,0,0,"Utah","2011","February",1
"3692","Utah","2011","March",1,138000,1,138000,0,0,0,0,0,0,0,0,0,0,"Utah","2011","March",1
"3693","Utah","2011","April",13,5404,13,5404,0,0,0,0,0,0,0,0,0,0,"Utah","2011","April",24.3076923076923
"3694","Utah","2011","June",3,53485,0,0,2,3588,0,0,0,0,0,0,0,0,"Utah","2011","June",9.66666666666667
"3695","Utah","2011","November",2,662,2,662,0,0,0,0,0,0,0,0,0,0,"Utah","2011","November",3
"3696","Utah","2012","January",40,1794,0,0,40,1794,0,0,0,0,0,0,0,0,"Utah","2012","January",30
"3697","Utah","2012","February",6,720,6,720,0,0,0,0,0,0,0,0,0,0,"Utah","2012","February",16
"3698","Utah","2012","March",88,133933,87,90557,0,0,0,0,0,0,0,0,0,0,"Utah","2012","March",14.0759493670886
"3699","Utah","2012","April",70,30910,67,21289,3,9621,0,0,0,0,0,0,0,0,"Utah","2012","April",16.804347826087
"3700","Utah","2012","May",5,2495,5,2495,0,0,0,0,0,0,0,0,0,0,"Utah","2012","May",8
"3701","Utah","2012","June",28,13972,28,13972,0,0,0,0,0,0,0,0,0,0,"Utah","2012","June",21
"3702","Utah","2012","August",11,45170.42,10,4109.42,0,0,0,0,0,0,0,0,0,0,"Utah","2012","August",14.5454545454545
"3703","Utah","2012","October",37,301.1,0,0,0,0,0,0,0,0,0,0,0,0,"Utah","2012","October",29
"3704","Utah","2012","November",54,103.06,0,0,0,0,0,0,0,0,0,0,0,0,"Utah","2012","November",28.3333333333333
"3705","Utah","2012","December",10,1794,0,0,10,1794,0,0,0,0,0,0,0,0,"Utah","2012","December",5
"3706","Utah","2013","January",10,4990,10,4990,0,0,0,0,0,0,0,0,0,0,"Utah","2013","January",25
"3707","Utah","2013","February",7,7606.25,6,828,0,0,0,0,0,0,0,0,0,0,"Utah","2013","February",26.1428571428571
